Nº de inscripción;Nombre;Provincia;Municipio;CP;Dirección;Sitio web;Fecha alta;Referencia catastral;Código registral único;Rural;Superficie;Plazas totales;Estudio;Habitaciones dobles;Plazas dobles;Habitaciones individuales;Plazas individuales;Total dormitorios
CV-VUT0051827-V;Vivienda 51827-V;VALENCIA/VALÈNCIA;CANET D'EN BERENGUER;46529;CL JOSE SEGRELLES, 22, Es:1 Pl:03 Pt:71;;15/12/2022;9758213YJ3995N0073SJ;;N;73,00;2;N;1;2;0;0;1
CV-VUT0051531-V;Vivienda 51531-V;VALENCIA/VALÈNCIA;CANET D'EN BERENGUER;46529;AV BLASCO IBAÑEZ, 14, Es:1 Pl:08 Pt:818;https://www.globalvacacional.com/;29/08/2022;9568920YJ3986S2170IA;;N;66,00;4;N;2;4;0;0;2
CV-VUT0051711-V;GRAN CANET 1-7-4;VALENCIA/VALÈNCIA;CANET D'EN BERENGUER;46529;CL FLOR DEL TARONGER DE LA, 2, Bloque:1 Es:1 Pl:07 Pt:04;https://www.globalvacacional.com/;03/11/2022;9157001YJ3995N0042DK;;N;96,00;4;N;2;4;0;0;2
CV-VUT0056911-V;Vivienda 56911-V;VALENCIA/VALÈNCIA;CANET D'EN BERENGUER;46529;CL ARNAU DE VILANOVA, 1, Es:1 Pl:04 Pt:66;;03/01/2025;9455303YJ3986S0066RA;;N;158,00;2;N;1;2;0;0;1
CV-VUT0056662-V;Vivienda 56662-V;VALENCIA/VALÈNCIA;CANET D'EN BERENGUER;46529;CL FLOR DEL TARONGER DE LA, 2, Bloque:2 Es:4 Pl:09 Pt:05;;17/11/2024;9157001YJ3995N0260ID;;N;83,00;4;N;2;4;0;0;2
CV-VUT0056828-V;Vivienda 56828-V;VALENCIA/VALÈNCIA;CANET D'EN BERENGUER;46529;CL POETA QUEROL, 1, Es:1 Pl:00 Pt:15;;09/12/2024;9860501YJ3995N0015TM;;N;83,00;4;N;2;4;0;0;2
CV-VUT0056940-V;Vivienda 56940-V;VALENCIA/VALÈNCIA;CANET D'EN BERENGUER;46529;CL JOAQUIN SOROLLA, 8, Es:1 Pl:02 Pt:03;;08/01/2025;9756206YJ3995N0028TP;;N;68,00;2;N;1;2;0;0;1
CV-VUT0054938-V;Vivienda 54938-V;VALENCIA/VALÈNCIA;CANET D'EN BERENGUER;46529;CL JOSE SEGRELLES, 22, Es:1 Pl:02 Pt:60;;16/04/2024;9758213YJ3995N0062RO;;N;75,00;2;N;1;2;0;0;1
CV-VUT0053312-V;Vivienda 53312-V;VALENCIA/VALÈNCIA;CANET D'EN BERENGUER;46529;CL FLOR DEL TARONGER DE LA, 2, Bloque:1 Es:1 Pl:04 Pt:04;;07/08/2023;9157001YJ3995N0024QY;;N;96,00;4;N;2;4;0;0;2
CV-VUT0053290-V;Vivienda 53290-V;VALENCIA/VALÈNCIA;CANET D'EN BERENGUER;46529;AV MEDITERRANI, 10, Es:3 Pl:02 Pt:10;;02/08/2023;8659308YJ3986S0036LD;;N;70,00;2;N;1;2;0;0;1
CV-VUT0050392-V;Vivienda 50392-V;VALENCIA/VALÈNCIA;CANET D'EN BERENGUER;46529;PS NOU D'OCTUBRE, 3, Es:1 Pl:00 Pt:08;;24/08/2021;9959117YJ3995N0136AK;;N;79,00;4;N;2;4;0;0;2
CV-VUT0052965-V;GRAN CANET 3-11-2;VALENCIA/VALÈNCIA;CANET D'EN BERENGUER;46529;CL FLOR DEL TARONGER DE LA, 2, Bloque:2 Es:3 Pl:11 Pt:02;;23/06/2023;9157001YJ3995N0175JX;;N;177,00;6;N;3;6;0;0;3
CV-VUT0052811-V;Vivienda 52811-V;VALENCIA/VALÈNCIA;CANET D'EN BERENGUER;46529;CL FLOR DEL TARONGER DE LA, 2, Bloque:1 Es:2 Pl:12 Pt:04;;07/06/2023;9157001YJ3995N0118QY;;N;121,00;4;N;2;4;0;0;2
CV-VUT0052277-V;GRAN CANET 3-8-3;VALENCIA/VALÈNCIA;CANET D'EN BERENGUER;46529;CL FLOR DEL TARONGER DE LA, 2, Bloque:1 Es:1 Pl:10 Pt:02;https://www.globalvacacional.com/;30/03/2023;9157001YJ3995N0060WU;;N;119,00;4;N;2;4;0;0;2
CV-VUT0053302-V;Vivienda 53302-V;VALENCIA/VALÈNCIA;CANET D'EN BERENGUER;46529;CL JOSE SEGRELLES, 24, Es:1 Pl:01 Pt:23;;03/08/2023;9758216YJ3995N0023RT;;N;67,00;2;N;1;2;0;0;1
CV-VUT0052781-V;Vivienda 52781-V;VALENCIA/VALÈNCIA;CANET D'EN BERENGUER;46529;CL FLOR DEL TARONGER DE LA, 2, Bloque:2 Es:4 Pl:04 Pt:04;;06/06/2023;9157001YJ3995N0227PG;;N;96,00;4;N;2;4;0;0;2
CV-VUT0053210-V;Vivienda 53210-V;VALENCIA/VALÈNCIA;CANET D'EN BERENGUER;46529;AV MARE NOSTRUM, 81, Bloque:2 Es:3 Pl:00 Pt:06;;18/07/2023;9865706YJ3996N0424OS;;N;159,00;6;N;3;6;0;0;3
CV-VUT0053258-V;Vivienda 53258-V;VALENCIA/VALÈNCIA;CANET D'EN BERENGUER;46529;AV BLASCO IBAÑEZ, 14, Es:1 Pl:11 Pt:12;;28/07/2023;9568920YJ3986S2218ME;;N;66,00;2;N;1;2;0;0;1
CV-VUT0052837-V;Vivienda 52837-V;VALENCIA/VALÈNCIA;CANET D'EN BERENGUER;46529;CL FLOR DEL TARONGER DE LA, 2, Bloque:2 Es:4 Pl:15 Pt:04;;09/06/2023;9157001YJ3995N0288US;;N;140,00;5;N;2;4;1;1;3
CV-VUT0052250-V;Vivienda 52250-V;VALENCIA/VALÈNCIA;CANET D'EN BERENGUER;46529;CL FLOR DEL TARONGER DE LA, 2, Bloque:2 Es:3 Pl:08 Pt:02;;28/03/2023;9157001YJ3995N0166AH;;N;96,00;4;N;2;4;0;0;2
CV-VUT0051124-V;Vivienda 51124-V;VALENCIA/VALÈNCIA;CANET D'EN BERENGUER;46529;CL CONSTITUCIO, 39, Es:1 Pl:00 Pt:03;;03/06/2022;8463705YJ3986S0016GX;;N;43,00;2;N;1;2;0;0;1
CV-VUT0052970-V;Vivienda 52970-V;VALENCIA/VALÈNCIA;CANET D'EN BERENGUER;46529;CL FLOR DEL TARONGER DE LA, 2, Bloque:2 Es:3 Pl:03 Pt:03;;20/06/2023;9157001YJ3995N0152MT;;N;101,00;4;N;2;4;0;0;2
CV-VUT0053293-V;Vivienda 53293-V;VALENCIA/VALÈNCIA;CANET D'EN BERENGUER;46529;CL FLOR DEL TARONGER DE LA, 2, Bloque:2 Es:3 Pl:19 Pt:01;;25/07/2023;9157001YJ3995N0200SJ;;N;193,00;7;N;3;6;1;1;4
CV-VUT0051019-V;Vivienda 51019-V;VALENCIA/VALÈNCIA;CANET D'EN BERENGUER;46529;AV JOAN MARTORELL, 3, Es:1 Pl:03 Pt:22;;17/05/2022;9368402YJ3986S0022WW;;N;95,00;4;N;2;4;0;0;2
CV-VUT0052343-V;Vivienda 52343-V;VALENCIA/VALÈNCIA;CANET D'EN BERENGUER;46529;PS NOU D'OCTUBRE, 69, Es:1 Pl:03 Pt:03;;13/04/2023;9965803YJ3996N0021OB;;N;59,00;2;N;1;2;0;0;1
CV-VUT0052347-V;Vivienda 52347-V;VALENCIA/VALÈNCIA;CANET D'EN BERENGUER;46529;PS NOU D'OCTUBRE, 39, Es:1 Pl:02 Pt:07;;13/04/2023;9965814YJ3996N0007RS;;N;137,00;6;N;3;6;0;0;3
CV-VUT0056322-V;Vivienda 56322-V;VALENCIA/VALÈNCIA;CANET D'EN BERENGUER;46529;CL JOSE SEGRELLES, 24, Es:1 Pl:02 Pt:57;;15/09/2024;9758216YJ3995N0057YU;;N;67,00;2;N;1;2;0;0;1
CV-VUT0052889-V;Vivienda 52889-V;VALENCIA/VALÈNCIA;CANET D'EN BERENGUER;46529;CL ORIENTE, 8, Es:T Pl:OD Pt:OS;;14/06/2023;9664416YJ3996S0001LF;;N;211,00;9;N;4;8;1;1;5
CV-VUT0050116-V;Vivienda 50116-V;VALENCIA/VALÈNCIA;CANET D'EN BERENGUER;46529;AV MARE NOSTRUM, 71, Es:1 Pl:00 Pt:11;;15/06/2021;9861103YJ3996S0011IZ;;N;83,00;4;N;2;4;0;0;2
CV-VUT0053344-V;Vivienda 53344-V;VALENCIA/VALÈNCIA;CANET D'EN BERENGUER;46529;CL CAÑAS Y BARRO, 1D, Es:B Pl:00 Pt:06;;14/08/2023;9364323YJ3996S0055XU;;N;137,00;5;N;2;4;1;1;3
CV-VUT0054981-V;Vivienda 54981-V;VALENCIA/VALÈNCIA;CANET D'EN BERENGUER;46529;CL JOSE SEGRELLES, 5, Bloque:B Es:4 Pl:04 Pt:56;;22/04/2024;9558601YJ3986S0239HX;;N;84,00;4;N;2;4;0;0;2
CV-VUT0056854-V;Vivienda 56854-V;VALENCIA/VALÈNCIA;CANET D'EN BERENGUER;46529;CL ARROZ Y TARTANA, 9, Es:1 Pl:10 Pt:59;https://www.globalvacacional.com/;11/12/2024;9568916YK3996N0059KK;;N;137,00;7;N;3;6;1;1;4
CV-VUT0056856-V;Vivienda 56856-V;VALENCIA/VALÈNCIA;CANET D'EN BERENGUER;46529;PS NOU D'OCTUBRE, 69, Es:1 Pl:02 Pt:01;https://www.globalvacacional.com/;12/12/2024;9965803YJ3996N0010QS;;N;114,00;6;N;3;6;0;0;3
CV-VUT0052722-V;Vivienda 52722-V;VALENCIA/VALÈNCIA;CANET D'EN BERENGUER;46529;CL FLOR DEL TARONGER DE LA, 2, Bloque:2 Es:4 Pl:06 Pt:06;https://www.globalvacacional.com/;30/05/2023;9157001YJ3995N0242LQ;;N;140,00;6;N;3;6;0;0;3
CV-VUT0054897-V;Vivienda 54897-V;VALENCIA/VALÈNCIA;CANET D'EN BERENGUER;46529;CL ARNAU DE VILANOVA, 1, Es:1 Pl:02 Pt:34;;11/04/2024;9455303YJ3986S0034RA;;N;122,00;4;N;2;4;0;0;2
CV-VUT0052023-V;Vivienda 52023-V;VALENCIA/VALÈNCIA;CANET D'EN BERENGUER;46529;CL FLOR DEL TARONGER DE LA, 2, Bloque:2 Es:4 Pl:08 Pt:02;;24/02/2023;9157001YJ3995N0250QY;;N;119,00;4;N;2;4;0;0;2
CV-VUT0052122-V;Vivienda 52122-V;VALENCIA/VALÈNCIA;CANET D'EN BERENGUER;46529;AV JAIME I, 10, Es:2 Pl:02 Pt:18;;09/03/2023;9359603YJ3986S0018AQ;;N;77,00;4;N;2;4;0;0;2
CV-VUT0052450-V;Vivienda 52450-V;VALENCIA/VALÈNCIA;CANET D'EN BERENGUER;46529;CL EDUARD ESCALANTE, 13, Es:1 Pl:00 Pt:07;;02/05/2023;8564505YJ3986S0007ZH;;N;205,00;7;N;3;6;1;1;4
CV-VUT0052463-V;Vivienda 52463-V;VALENCIA/VALÈNCIA;CANET D'EN BERENGUER;46529;CL FLOR DEL TARONGER DE LA, 2, Bloque:1 Es:1 Pl:04 Pt:01;;04/05/2023;9157001YJ3995N0021ZE;;N;91,00;4;N;2;4;0;0;2
CV-VUT0052767-V;Vivienda 52767-V;VALENCIA/VALÈNCIA;CANET D'EN BERENGUER;46529;AV BLASCO IBAÑEZ, 14, Es:1 Pl:02 Pt:203;;05/06/2023;9568920YJ3986S2047FJ;;N;86,00;3;N;1;2;1;1;2
CV-VUT0055691-V;Vivienda 55691-V;VALENCIA/VALÈNCIA;CANET D'EN BERENGUER;46529;CL MARIANO BENLLIURE, 16, Es:1 Pl:02 Pt:45;;24/06/2024;9754206YJ3995S0045YY;;N;70,00;2;N;1;2;0;0;1
CV-VUT0054928-V;Vivienda 54928-V;VALENCIA/VALÈNCIA;CANET D'EN BERENGUER;46529;PS NOU D'OCTUBRE, 19, Es:3 Pl:00 Pt:01;;15/04/2024;9959109YJ3995N0029TA;;N;125,00;6;N;3;6;0;0;3
CV-VUT0052361-V;Vivienda 52361-V;VALENCIA/VALÈNCIA;CANET D'EN BERENGUER;46529;CL FLOR DEL TARONGER DE LA, 2, Bloque:2 Es:4 Pl:12 Pt:03;;18/04/2023;9157001YJ3995N0274LQ;;N;83,00;6;N;3;6;0;0;3
CV-VUT0053335-V;Vivienda 53335-V;VALENCIA/VALÈNCIA;CANET D'EN BERENGUER;46529;CL FLOR DEL TARONGER DE LA, 2, Bloque:2 Es:3 Pl:12 Pt:02;;11/08/2023;9157001YJ3995N0177LQ;;N;96,00;3;N;1;2;1;1;2
CV-VUT0056850-V;Vivienda 56850-V;VALENCIA/VALÈNCIA;CANET D'EN BERENGUER;46529;CL FLOR DEL TARONGER DE LA, 2, Bloque:1 Es:1 Pl:07 Pt:05;;12/12/2024;9157001YJ3995N0043FL;;N;83,00;4;N;2;4;0;0;2
CV-VUT0056299-V;Vivienda 56299-V;VALENCIA/VALÈNCIA;CANET D'EN BERENGUER;46529;CL ARROZ Y TARTANA, 15, Bloque:A Es:1 Pl:00 Pt:02;;09/09/2024;9269104YJ3986S0020LM;;N;112,00;4;N;2;4;0;0;2
CV-VUT0052003-V;Vivienda 52003-V;VALENCIA/VALÈNCIA;CANET D'EN BERENGUER;46529;CL FLOR DEL TARONGER DE LA, 2, Bloque:1 Es:1 Pl:08 Pt:05;;20/02/2023;9157001YJ3995N0049BW;;N;83,00;4;N;2;4;0;0;2
CV-VUT0056241-V;Vivienda 56241-V;VALENCIA/VALÈNCIA;CANET D'EN BERENGUER;46529;CL FLOR DEL TARONGER DE LA, 2, Bloque:1 Es:1 Pl:15 Pt:01;;17/08/2024;9157001YJ3995N0086XR;;N;144,00;4;N;2;4;0;0;2
CV-VUT0055766-V;Vivienda 55766-V;VALENCIA/VALÈNCIA;CANET D'EN BERENGUER;46529;CL JOSE SEGRELLES, 24, Es:1 Pl:01 Pt:28;;02/07/2024;9758216YJ3995N0028OP;;N;67,00;2;N;1;2;0;0;1
CV-VUT0055884-V;Vivienda 55884-V;VALENCIA/VALÈNCIA;CANET D'EN BERENGUER;46529;AV MARE NOSTRUM, 81, Bloque:2 Es:2 Pl:03 Pt:31;;12/07/2024;9865706YJ3996N0389UP;;N;114,00;4;N;2;4;0;0;2
CV-VUT0055885-V;Vivienda 55885-V;VALENCIA/VALÈNCIA;CANET D'EN BERENGUER;46529;AV BLASCO IBAÑEZ, 30, Es:1 Pl:02 Pt:18;;12/07/2024;9368401YJ3986S0078AB;;N;121,00;6;N;3;6;0;0;3
CV-VUT0055886-V;Vivienda 55886-V;VALENCIA/VALÈNCIA;CANET D'EN BERENGUER;46529;AV BLASCO IBAÑEZ, 30, Es:1 Pl:00 Pt:02;;12/07/2024;9368401YJ3986S0062ZU;;N;274,00;6;N;3;6;0;0;3
CV-VUT0055887-V;Vivienda 55887-V;VALENCIA/VALÈNCIA;CANET D'EN BERENGUER;46529;PS NOU D'OCTUBRE, 59, Es:C Pl:00 Pt:01;;12/07/2024;9965807YJ3996N0031YR;;N;165,00;6;N;3;6;0;0;3
CV-VUT0055832-V;Vivienda 55832-V;VALENCIA/VALÈNCIA;CANET D'EN BERENGUER;46529;AV MARE NOSTRUM, 81, Bloque:2 Es:1 Pl:06 Pt:51;;09/07/2024;9865706YJ3996N0349WT;;N;175,00;6;N;3;6;0;0;3
CV-VUT0055833-V;Vivienda 55833-V;VALENCIA/VALÈNCIA;CANET D'EN BERENGUER;46529;AV MARE NOSTRUM, 81, Bloque:1 Es:2 Pl:06 Pt:48;;09/07/2024;9865706YJ3996N0114HL;;N;150,00;6;N;3;6;0;0;3
CV-VUT0055834-V;Vivienda 55834-V;VALENCIA/VALÈNCIA;CANET D'EN BERENGUER;46529;PS NOU D'OCTUBRE, 39, Es:1 Pl:01 Pt:04;;09/07/2024;9965814YJ3996N0004QO;;N;128,00;6;N;3;6;0;0;3
CV-VUT0050814-V;Vivienda 50814-V;VALENCIA/VALÈNCIA;CANET D'EN BERENGUER;46529;AV BLASCO IBAÑEZ, 14, Es:1 Pl:08 Pt:805;;06/04/2022;9568920YJ3986S2157QR;;N;86,00;4;N;2;4;0;0;2
CV-VUT0051157-V;Vivienda 51157-V;VALENCIA/VALÈNCIA;CANET D'EN BERENGUER;46529;CL ARROZ Y TARTANA, 7, Es:1 Pl:07 Pt:47;;08/06/2022;9568917YJ3996N0047KJ;;N;108,00;4;N;2;4;0;0;2
CV-VUT0051158-V;Vivienda 51158-V;VALENCIA/VALÈNCIA;CANET D'EN BERENGUER;46529;CL ARROZ Y TARTANA, 11, Es:1 Pl:02 Pt:12;;08/06/2022;9568911YJ3996N0012UF;;N;102,00;4;N;2;4;0;0;2
CV-VUT0051161-V;Vivienda 51161-V;VALENCIA/VALÈNCIA;CANET D'EN BERENGUER;46529;PS NOU D'OCTUBRE, 23, Es:1 Pl:01 Pt:14;;08/06/2022;9959107YJ3995N0007JK;;N;123,00;6;N;3;6;0;0;3
CV-VUT0051161-V;Vivienda 51161-V;VALENCIA/VALÈNCIA;CANET D'EN BERENGUER;46529;PS NOU D'OCTUBRE, 23, Es:1 Pl:01 Pt:14;;08/06/2022;9959107YJ3995N0007JK;;N;123,00;6;N;3;6;0;0;3
CV-VUT0051162-V;Vivienda 51162-V;VALENCIA/VALÈNCIA;CANET D'EN BERENGUER;46529;CL JOSE SEGRELLES, 5, Bloque:A Es:2 Pl:00 Pt:06;;08/06/2022;9558601YJ3986S0072IF;;N;85,00;4;N;2;4;0;0;2
CV-VUT0051163-V;Vivienda 51163-V;VALENCIA/VALÈNCIA;CANET D'EN BERENGUER;46529;AV JOAN MARTORELL, 3, Es:1 Pl:00 Pt:05;;08/06/2022;9368402YJ3986S0005FF;;N;149,00;4;N;2;4;0;0;2
CV-VUT0051164-V;Vivienda 51164-V;VALENCIA/VALÈNCIA;CANET D'EN BERENGUER;46529;AV MARE NOSTRUM, 81, Bloque:1 Es:5 Pl:03 Pt:27;;08/06/2022;9865706YJ3996N0272DH;;N;120,00;4;N;2;4;0;0;2
CV-VUT0053059-V;Vivienda 53059-V;VALENCIA/VALÈNCIA;CANET D'EN BERENGUER;46529;CL GUILLEM DE CASTRO, 1, Bloque:3 Es:2 Pl:03 Pt:340;;05/07/2023;9362901YJ3986S0562EX;;N;92,00;4;N;2;4;0;0;2
CV-VUT0052588-V;Vivienda 52588-V;VALENCIA/VALÈNCIA;CANET D'EN BERENGUER;46529;CL FLOR DEL TARONGER DE LA, 2, Bloque:2 Es:3 Pl:13 Pt:02;;08/05/2023;9157001YJ3995N0181BW;;N;96,00;4;N;2;4;0;0;2
CV-VUT0052690-V;Vivienda 52690-V;VALENCIA/VALÈNCIA;CANET D'EN BERENGUER;46529;CL FLOR DEL TARONGER DE LA, 2, Bloque:1 Es:2 Pl:17 Pt:01;;26/05/2023;9157001YJ3995N0136DK;;N;220,00;8;N;4;8;0;0;4
CV-VUT0057123-V;Vivienda 57123-V;VALENCIA/VALÈNCIA;CANET D'EN BERENGUER;46529;CL FLOR DEL TARONGER DE LA, 2, Bloque:1 Es:1 Pl:03 Pt:03;;15/01/2025;9157001YJ3995N0016LQ;;N;144,00;6;N;3;6;0;0;3
CV-VUT0052691-V;Vivienda 52691-V;VALENCIA/VALÈNCIA;CANET D'EN BERENGUER;46529;CL FLOR DEL TARONGER DE LA, 2, Bloque:1 Es:2 Pl:18 Pt:03;;26/05/2023;9157001YJ3995N0138GB;;N;114,00;2;N;1;2;0;0;1
CV-VUT0054501-V;Vivienda 54501-V;VALENCIA/VALÈNCIA;CANET D'EN BERENGUER;46529;CL FLOR DEL TARONGER DE LA, 2, Bloque:1 Es:1 Pl:08 Pt:01;https://www.globalvacacional.com/;26/02/2024;9157001YJ3995N0045HZ;;N;91,00;4;N;2;4;0;0;2
CV-VUT0053000-V;Vivienda 53000-V;VALENCIA/VALÈNCIA;CANET D'EN BERENGUER;46529;CL FLOR DEL TARONGER DE LA, 2, Bloque:1 Es:1 Pl:09 Pt:06;;27/06/2023;9157001YJ3995N0057WU;;N;67,00;2;N;1;2;0;0;1
CV-VUT0053255-V;Vivienda 53255-V;VALENCIA/VALÈNCIA;CANET D'EN BERENGUER;46529;CL FLOR DEL TARONGER DE LA, 2, Bloque:1 Es:1 Pl:11 Pt:01;;28/07/2023;9157001YJ3995N0065US;;N;91,00;4;N;2;4;0;0;2
CV-VUT0052772-V;Vivienda 52772-V;VALENCIA/VALÈNCIA;CANET D'EN BERENGUER;46529;CL FLOR DEL TARONGER DE LA, 2, Bloque:2 Es:3 Pl:16 Pt:03;;05/06/2023;9157001YJ3995N0190EI;;N;141,00;6;N;3;6;0;0;3
CV-VUT0052774-V;Vivienda 52774-V;VALENCIA/VALÈNCIA;CANET D'EN BERENGUER;46529;CL FLOR DEL TARONGER DE LA, 2, Bloque:2 Es:4 Pl:12 Pt:01;;05/06/2023;9157001YJ3995N0276ZE;;N;216,00;8;N;4;8;0;0;4
CV-VUT0052991-V;Vivienda 52991-V;VALENCIA/VALÈNCIA;CANET D'EN BERENGUER;46529;CL FLOR DEL TARONGER DE LA, 2, Bloque:2 Es:4 Pl:03 Pt:04;;20/06/2023;9157001YJ3995N0220EI;;N;96,00;4;N;2;4;0;0;2
CV-VUT0053288-V;Vivienda 53288-V;VALENCIA/VALÈNCIA;CANET D'EN BERENGUER;46529;CL FLOR DEL TARONGER DE LA, 2, Bloque:1 Es:2 Pl:08 Pt:02;;02/08/2023;9157001YJ3995N0108JX;;N;96,00;4;N;2;4;0;0;2
CV-VUT0051823-V;Vivienda 51823-V;VALENCIA/VALÈNCIA;CANET D'EN BERENGUER;46529;AV BLASCO IBAÑEZ, 14, Es:1 Pl:11 Pt:04;;14/12/2022;9568920YJ3986S2210GK;;N;86,00;4;N;2;4;0;0;2
CV-VUT0052668-V;Vivienda 52668-V;VALENCIA/VALÈNCIA;CANET D'EN BERENGUER;46529;CL TURIA DEL, 7, Es:11 Pl:00 Pt:04;;24/05/2023;8659308YJ3986S0160FI;;N;78,00;3;N;1;2;1;1;2
CV-VUT0052670-V;Vivienda 52670-V;VALENCIA/VALÈNCIA;CANET D'EN BERENGUER;46529;CL MARIANO BENLLIURE, 26, Es:4 Pl:01 Pt:05;;24/05/2023;9455306YJ3986S0061EY;;N;101,00;4;N;2;4;0;0;2
CV-VUT0052671-V;Vivienda 52671-V;VALENCIA/VALÈNCIA;CANET D'EN BERENGUER;46529;CL JOAN DE JOANES, 26, Bloque:3 Es:1 Pl:03 Pt:35;;24/05/2023;9557601YJ3995N0243SW;;N;108,00;4;N;2;4;0;0;2
CV-VUT0050774-V;Vivienda 50774-V;VALENCIA/VALÈNCIA;CANET D'EN BERENGUER;46529;CL JOSE SEGRELLES, 5, Bloque:A Es:2 Pl:02 Pt:28;;28/03/2022;9558601YJ3986S0094QU;;N;85,00;4;N;2;4;0;0;2
CV-VUT0056196-V;Vivienda 56196-V;VALENCIA/VALÈNCIA;CANET D'EN BERENGUER;46529;CL ARNAU DE VILANOVA, 4, Bloque:3 Es:3 Pl:04 Pt:459;;06/08/2024;9555401YJ3986S0577TA;;N;75,00;3;N;1;2;1;1;2
CV-VUT0050699-V;Vivienda 50699-V;VALENCIA/VALÈNCIA;CANET D'EN BERENGUER;46529;CL REINA CALIFA, 6, Es:B Pl:02 Pt:03;;02/03/2022;9865703YJ3996N0019FZ;;N;169,00;8;N;4;8;0;0;4
CV-VUT0050432-V;Vivienda 50432-V;VALENCIA/VALÈNCIA;CANET D'EN BERENGUER;46529;AV BLASCO IBAÑEZ, 3, Es:1 Pl:05 Pt:22;;15/09/2021;9965802YJ3996N0022QZ;;N;139,00;6;N;3;6;0;0;3
CV-VUT0053883-V;Vivienda 53883-V;VALENCIA/VALÈNCIA;CANET D'EN BERENGUER;46529;AV MARE NOSTRUM, 83, Es:1 Pl:01 Pt:07;;16/11/2023;9865701YJ3996N0181JL;;N;137,00;4;N;2;4;0;0;2
CV-VUT0051318-V;Vivienda 51318-V;VALENCIA/VALÈNCIA;CANET D'EN BERENGUER;46529;AV BLASCO IBAÑEZ, 14, Es:1 Pl:11 Pt:02;;07/07/2022;9568920YJ3986S2208HL;;N;84,00;4;N;2;4;0;0;2
CV-VUT0052797-V;Vivienda 52797-V;VALENCIA/VALÈNCIA;CANET D'EN BERENGUER;46529;CL ARROZ Y TARTANA, 5, Es:1 Pl:12 Pt:81;;02/06/2023;9568918YJ3996N0081EH;;N;93,00;2;N;1;2;0;0;1
CV-VUT0052848-V;Vivienda 52848-V;VALENCIA/VALÈNCIA;CANET D'EN BERENGUER;46529;AV MARE NOSTRUM, 73, Es:G Pl:-1 Pt:36;;15/05/2023;9861103YJ3996S0226EH;;N;31,00;4;N;2;4;0;0;2
