Nº de inscripción;Nombre;Provincia;Municipio;CP;Dirección;Sitio web;Fecha alta;Referencia catastral;Código registral único;Rural;Superficie;Plazas totales;Estudio;Habitaciones dobles;Plazas dobles;Habitaciones individuales;Plazas individuales;Total dormitorios
CV-VUT0057660-V;;VALENCIA/VALÈNCIA;SAGUNT/SAGUNTO;46500;CL LIRIA, 58, Es:1 Pl:03 Pt:08;;12/03/2025;3754802YJ3935D0008YB;;N;63,00;6;N;3;6;0;0;3
CV-VUT0057661-V;ISLA CÓRCEGA 58;VALENCIA/VALÈNCIA;SAGUNT/SAGUNTO;46520;CL RIO MIÑO, 2, Es:1 Pl:01 Pt:05;https://www.globalvacacional.com/;12/03/2025;9347601YJ3994E0052HL;;N;121,00;6;N;3;6;0;0;3
CV-VUT0057665-V;;VALENCIA/VALÈNCIA;SAGUNT/SAGUNTO;46500;CL METGE GABRIEL FLORS, 12, Es:1 Pl:05 Pt:09;;13/03/2025;4156901YJ3945E0010WO;;N;87,00;4;N;2;4;0;0;2
CV-VUT0049562-V;Vivienda 49562-V;VALENCIA/VALÈNCIA;SAGUNT/SAGUNTO;46520;CL CALETA, 2, Es:A Pl:07 Pt:34;;20/10/2020;9342811YJ3994A0195RJ;;N;52,00;4;N;2;4;0;0;2
CV-VUT0058452-V;;VALENCIA/VALÈNCIA;SAGUNT/SAGUNTO;46520;CL ISLA DE AMBOTO, 9, Es:1 Pl:01 Pt:02;;03/06/2025;9443306YJ3994C0004AF;;N;70,00;5;N;2;4;1;1;3
CV-VUT0058116-V;;VALENCIA/VALÈNCIA;SAGUNT/SAGUNTO;46520;CL VIRGEN DEL CARMEN, 21, Es:T Pl:OD Pt:OS;;07/04/2025;8940923YJ3984B0001JZ;;N;148,00;4;N;2;4;0;0;2
CV-VUT0058122-V;;VALENCIA/VALÈNCIA;SAGUNT/SAGUNTO;46520;AV CAMP MORVEDRE, 125, Es:1 Pl:01 Pt:02;;07/04/2025;8242901YJ3984C0003PO;;N;95,00;5;N;2;4;1;1;3
CV-VUT0047455-V;DOMUS AMABILIS;VALENCIA/VALÈNCIA;SAGUNT/SAGUNTO;46500;CL CASTILLO, 16, Es:1 Pl:01 Pt:01;;08/04/2019;3558215YJ3935H0002PR;;N;214,00;6;N;3;6;0;0;3
CV-VUT0058544-V;;VALENCIA/VALÈNCIA;SAGUNT/SAGUNTO;46520;CL GOMEZ FERRER, 27, Es:1 Pl:00 Pt:01;;12/06/2025;8639402YJ3984B0001AZ;;N;72,00;4;N;2;4;0;0;2
CV-VUT0058641-V;APT. ALBAIDA;VALENCIA/VALÈNCIA;SAGUNT/SAGUNTO;46520;CL VALL ALBAIDA, 60, Es:1 Pl:03 Pt:10;https://www.globalvacacional.com/;20/06/2025;7540108YJ3974B0013QE;;N;82,00;4;N;1;2;2;2;3
CV-VUT0058771-V;;VALENCIA/VALÈNCIA;SAGUNT/SAGUNTO;46500;CL MAR, 39, Es:1 Pl:01 Pt:02;;14/07/2025;9039308YJ3993G0002II;;N;56,00;2;N;1;2;0;0;1
CV-VUT0056832-V;Vivienda 56832-V;VALENCIA/VALÈNCIA;SAGUNT/SAGUNTO;46520;CL ISLA DE CORCEGA, 48, Es:4 Pl:01 Pt:04;;10/12/2024;9246601YJ3994E0025QQ;;N;132,00;6;N;3;6;0;0;3
CV-VUT0056587-V;Vivienda 56587-V;VALENCIA/VALÈNCIA;SAGUNT/SAGUNTO;46520;CL VIRGEN DE LOS DOLORES, 44, Es:1 Pl:01 Pt:01;;29/10/2024;8541301YJ3984A0004RG;;N;98,00;2;N;1;2;0;0;1
CV-VUT0056588-V;Vivienda 56588-V;VALENCIA/VALÈNCIA;SAGUNT/SAGUNTO;46520;CL VIRGEN DE LOS DOLORES, 44, Es:1 Pl:02 Pt:03;;29/10/2024;8541301YJ3984A0006YJ;;N;98,00;4;N;2;4;0;0;2
CV-VUT0051128-V;Vivienda 51128-V;VALENCIA/VALÈNCIA;SAGUNT/SAGUNTO;46520;CL VIRGEN DEL LOSAR, 28, Es:1 Pl:04 Pt:20;;03/06/2022;9141407YJ3994A0067FK;;N;116,00;7;N;3;6;1;1;4
CV-VUT0051132-V;Vivienda 51132-V;VALENCIA/VALÈNCIA;SAGUNT/SAGUNTO;46520;CL ISLA FORMENTERA, 8, Es:T Pl:OD Pt:OS;;03/06/2022;9144413YJ3994C0001IA;;N;97,00;6;N;3;6;0;0;3
CV-VUT0055548-V;Vivienda 55548-V;VALENCIA/VALÈNCIA;SAGUNT/SAGUNTO;46520;CL COLON, 31, Es:1 Pl:01 Pt:DR;;04/06/2024;8838613YJ3983H0003EF;;N;59,00;5;N;2;4;1;1;3
CV-VUT0051018-V;Vivienda 51018-V;VALENCIA/VALÈNCIA;SAGUNT/SAGUNTO;46520;AV CAMP MORVEDRE, 129, Es:1 Pl:02 Pt:04;;17/05/2022;8242901YJ3984C0020ZB;;N;97,00;6;N;3;6;0;0;3
CV-VUT0051331-V;Vivienda 51331-V;VALENCIA/VALÈNCIA;SAGUNT/SAGUNTO;46520;CL ISLA CERDEÑA, 10, Es:1 Pl:03 Pt:06;;23/06/2022;9243101YJ3994C0046RZ;;N;89,00;6;N;3;6;0;0;3
CV-VUT0053220-V;Vivienda 53220-V;VALENCIA/VALÈNCIA;SAGUNT/SAGUNTO;46520;CL PALANCIA, 48, Es:1 Pl:04 Pt:07;;21/07/2023;8841203YJ3984B0009XY;;N;97,00;7;N;3;6;1;1;4
CV-VUT0052968-V;Vivienda 52968-V;VALENCIA/VALÈNCIA;SAGUNT/SAGUNTO;46520;CL ISLA DE AMBOTO, 11, Es:1 Pl:04 Pt:07;;20/06/2023;9443305YJ3994C0009UL;;N;70,00;6;N;3;6;0;0;3
CV-VUT0052658-V;Vivienda 52658-V;VALENCIA/VALÈNCIA;SAGUNT/SAGUNTO;46520;CL GOMEZ FERRER, 3, Es:1 Pl:01 Pt:01;;23/05/2023;8739207YJ3983H0001JS;;N;118,00;7;N;3;6;1;1;4
CV-VUT0053529-V;Vivienda 53529-V;VALENCIA/VALÈNCIA;SAGUNT/SAGUNTO;46520;CL ASTURIAS, 4, Es:1 Pl:03 Pt:09;;25/09/2023;9342812YJ3994A0036GL;;N;73,00;5;N;2;4;1;1;3
CV-VUT0051229-V;Vivienda 51229-V;VALENCIA/VALÈNCIA;SAGUNT/SAGUNTO;46520;CL CATALUÑA, 2, Es:1 Pl:01 Pt:05;;21/06/2022;9341807YJ3994A0037HB;;N;78,00;4;N;2;4;0;0;2
CV-VUT0053280-V;Vivienda 53280-V;VALENCIA/VALÈNCIA;SAGUNT/SAGUNTO;46520;CL ASTURIAS, 46, Es:D Pl:01 Pt:03;;20/07/2023;9043902YJ3994S0033TE;;N;105,00;6;N;3;6;0;0;3
CV-VUT0053172-V;Vivienda 53172-V;VALENCIA/VALÈNCIA;SAGUNT/SAGUNTO;46520;CL CLAVELES, 42, Es:1 Pl:02 Pt:07;;18/07/2023;9243104YJ3994C0172TK;;N;90,00;5;N;2;4;1;1;3
CV-VUT0052973-V;Vivienda 52973-V;VALENCIA/VALÈNCIA;SAGUNT/SAGUNTO;46520;CL SAN JOSE, 1, Es:1 Pl:03 Pt:09;;18/06/2023;8241505YJ3984A0012IB;;N;90,00;6;N;3;6;0;0;3
CV-VUT0051015-V;Vivienda 51015-V;VALENCIA/VALÈNCIA;SAGUNT/SAGUNTO;46520;CL TROVADOR, 7, Es:1 Pl:02 Pt:05;;17/05/2022;8936519YJ3983N0005FQ;;N;68,00;4;N;2;4;0;0;2
CV-VUT0053339-V;Vivienda 53339-V;VALENCIA/VALÈNCIA;SAGUNT/SAGUNTO;46500;CL PADRE PELLICER, 20, Es:1 Pl:04 Pt:08;;14/08/2023;3761211YJ3936B0018JE;;N;88,00;4;N;1;2;2;2;3
CV-VUT0053355-V;Vivienda 53355-V;VALENCIA/VALÈNCIA;SAGUNT/SAGUNTO;46520;CL VIRGEN DEL LOSAR, 30, Es:1 Pl:02 Pt:03;;17/08/2023;9141408YJ3994A0003MK;;N;104,00;5;N;2;4;1;1;3
CV-VUT0053914-V;Vivienda 53914-V;VALENCIA/VALÈNCIA;SAGUNT/SAGUNTO;46500;CL ALMENARA, 22, Es:1 Pl:03 Pt:05;;22/11/2023;4158809YJ3945G0031EL;;N;85,00;4;N;2;4;0;0;2
CV-VUT0054862-V;Vivienda 54862-V;VALENCIA/VALÈNCIA;SAGUNT/SAGUNTO;46520;CL BUENAVISTA, 21, Es:T Pl:OD Pt:OS;;09/04/2024;9240209YJ3994A0001OH;;N;146,00;7;N;3;6;1;1;4
CV-VUT0052004-V;Vivienda 52004-V;VALENCIA/VALÈNCIA;SAGUNT/SAGUNTO;46500;CL JOSE LERMA, 12, Es:T Pl:OD Pt:OS;;21/02/2023;3259211YJ3935G0001WJ;;N;57,00;2;N;1;2;0;0;1
CV-VUT0052799-V;Vivienda 52799-V;VALENCIA/VALÈNCIA;SAGUNT/SAGUNTO;46500;CL MERLA, 2, Es:1 Pl:02 Pt:44;;06/06/2023;0402208YK4000S0044ZR;;N;99,00;4;N;2;4;0;0;2
CV-VUT0050428-V;Vivienda 50428-V;VALENCIA/VALÈNCIA;SAGUNT/SAGUNTO;46520;CL ASTURIAS, 2, Es:1 Pl:01 Pt:02;;15/09/2021;9342812YJ3994A0004GL;;N;77,00;5;N;2;4;1;1;3
CV-VUT0052612-V;Vivienda 52612-V;VALENCIA/VALÈNCIA;SAGUNT/SAGUNTO;46520;CL ISLA DE AMBOTO, 9, Es:1 Pl:04 Pt:07;;14/05/2023;9443306YJ3994C0009HL;;N;70,00;4;N;2;4;0;0;2
CV-VUT0055687-V;Vivienda 55687-V;VALENCIA/VALÈNCIA;SAGUNT/SAGUNTO;46520;CL CABO SAN MARTIN, 1, Es:1 Pl:00 Pt:01;;22/06/2024;9147731YJ3994E0040OP;;N;101,00;6;N;3;6;0;0;3
CV-VUT0056965-V;Vivienda 56965-V;VALENCIA/VALÈNCIA;SAGUNT/SAGUNTO;46520;CL SAN JOSE, 14, Es:1 Pl:01 Pt:03;;29/12/2024;8142401YJ3984C0075EF;;N;89,00;5;N;2;4;1;1;3
CV-VUT0052362-V;Vivienda 52362-V;VALENCIA/VALÈNCIA;SAGUNT/SAGUNTO;46520;CL SAN RAFAEL, 1, Es:1 Pl:04 Pt:23;;18/04/2023;9341901YJ3994A0024WP;;N;73,00;5;N;2;4;1;1;3
CV-VUT0052308-V;Vivienda 52308-V;VALENCIA/VALÈNCIA;SAGUNT/SAGUNTO;46520;AV ITALIA, 62, Es:T Pl:OD Pt:OS;;05/04/2023;0178206YJ4907N0001KX;;N;75,00;6;N;3;6;0;0;3
CV-VUT0031247-V;Vivienda 31247-V;VALENCIA/VALÈNCIA;SAGUNT/SAGUNTO;46520;CL SARCET, DEL, 2, Bloque:2 Es:1 Pl:02 Pt:09;;27/07/2007;0807128YK4000S0018RP;;N;96,00;6;N;3;6;0;0;3
CV-VUT0053795-V;Vivienda 53795-V;VALENCIA/VALÈNCIA;SAGUNT/SAGUNTO;46520;CL CATALUÑA, 30, Es:1 Pl:01 Pt:07;;06/11/2023;9142909YJ3994B0067AR;;N;124,00;4;N;2;4;0;0;2
CV-VUT0053796-V;Vivienda 53796-V;VALENCIA/VALÈNCIA;SAGUNT/SAGUNTO;46520;CL ASTURIAS, 39, Es:1 Pl:00 Pt:DR;;06/11/2023;9142904YJ3994D0011JR;;N;85,00;4;N;1;2;2;2;3
CV-VUT0051394-V;Vivienda 51394-V;VALENCIA/VALÈNCIA;SAGUNT/SAGUNTO;46520;CL CASTELLON, 11, Es:1 Pl:05 Pt:05;;26/07/2022;9342805YJ3994A0006RZ;;N;81,00;4;N;2;4;0;0;2
CV-VUT0051399-V;Vivienda 51399-V;VALENCIA/VALÈNCIA;SAGUNT/SAGUNTO;46500;CL CAMI REAL, 28, Es:1 Pl:01 Pt:01;;27/07/2022;  3659214YJ3935H0003;;N;73,00;4;N;2;4;0;0;2
CV-VUT0051401-V;Vivienda 51401-V;VALENCIA/VALÈNCIA;SAGUNT/SAGUNTO;46520;CL FALCO, 8, Es:1 Pl:00 Pt:18;;27/07/2022;0699404YK4000S0018AP;;N;224,00;6;N;3;6;0;0;3
CV-VUT0052948-V;Vivienda 52948-V;VALENCIA/VALÈNCIA;SAGUNT/SAGUNTO;46500;CL ORDOÑEZ, 18, Es:1 Pl:01 Pt:03;https://www.globalvacacional.com/;21/06/2023;3860921YJ3936B0003FF;;N;140,00;6;N;3;6;0;0;3
CV-VUT0052751-V;;VALENCIA/VALÈNCIA;SAGUNT/SAGUNTO;46520;CL GOYA, 5, Es:T Pl:OD Pt:OS;;02/06/2023;7840809YJ3974B0001TJ;;N;144,00;10;N;5;10;0;0;5
CV-VUT0050417-V;Vivienda 50417-V;VALENCIA/VALÈNCIA;SAGUNT/SAGUNTO;46500;PL G2 PLAYA ALMARDA, 44, Bloque:B Es:B Pl:00 Pt:B6;;07/09/2021;0402302YK4000S0014LY;;N;80,00;4;N;2;4;0;0;2
CV-VUT0052645-V;Vivienda 52645-V;VALENCIA/VALÈNCIA;SAGUNT/SAGUNTO;46520;AV MEDITERRANEO, 28, Es:1 Pl:00 Pt:01;;22/05/2023;8836205YJ3993E0031BP;;N;53,00;4;N;2;4;0;0;2
CV-VUT0053392-V;Vivienda 53392-V;VALENCIA/VALÈNCIA;SAGUNT/SAGUNTO;46500;CL PADRE PELLICER, 13, Es:1 Pl:03 Pt:05;;25/08/2023;3660412YJ3936B0007YK;;N;118,00;6;N;3;6;0;0;3
CV-VUT0050922-V;Vivienda 50922-V;VALENCIA/VALÈNCIA;SAGUNT/SAGUNTO;46520;CL ASCLE, DE L', 7, Es:T Pl:OD Pt:OS;;03/05/2022;0603316YK4000S0001TL;;N;194,00;8;N;4;8;0;0;4
CV-VUT0052898-V;Vivienda 52898-V;VALENCIA/VALÈNCIA;SAGUNT/SAGUNTO;46520;CL CATALUÑA, 1, Es:1 Pl:04 Pt:22;;17/06/2023;9340101YJ3994A0027FD;;N;65,00;4;N;2;4;0;0;2
CV-VUT0052661-V;Vivienda 52661-V;VALENCIA/VALÈNCIA;SAGUNT/SAGUNTO;46520;CL TROVADOR, 70, Es:1 Pl:03 Pt:08;;24/05/2023;8838837YJ3983H0008JL;;N;44,00;2;N;1;2;0;0;1
CV-VUT0052665-V;Vivienda 52665-V;VALENCIA/VALÈNCIA;SAGUNT/SAGUNTO;46500;CL ROMA, 15, Es:1 Pl:06 Pt:20;;24/05/2023;3162601YJ3936C0069DW;;N;99,00;3;N;1;2;1;1;2
CV-VUT0052930-V;Vivienda 52930-V;VALENCIA/VALÈNCIA;SAGUNT/SAGUNTO;46520;CL CIGNE, 16, Es:1 Pl:00 Pt:16;;13/06/2023;0402301YK4000S0016SI;;N;442,00;14;N;7;14;0;0;7
CV-VUT0050504-V;Vivienda 50504-V;VALENCIA/VALÈNCIA;SAGUNT/SAGUNTO;46520;CL CHURRUCA, 22, Es:3 Pl:04 Pt:13;;02/11/2021;7746201YJ3947F0065HM;;N;112,00;5;N;2;4;1;1;3
CV-VUT0052650-V;Vivienda 52650-V;VALENCIA/VALÈNCIA;SAGUNT/SAGUNTO;46520;CL SAGASTA, 49, Es:T Pl:OD Pt:OS;;22/05/2023;9040906YJ3994A0001EH;;N;258,00;5;N;2;4;1;1;3
CV-VUT0052804-V;Vivienda 52804-V;VALENCIA/VALÈNCIA;SAGUNT/SAGUNTO;46520;CL ISLA DE AMBOTO, 5, Es:1 Pl:04 Pt:07;;07/06/2023;9443308YJ3994C0009AL;;N;70,00;6;N;3;6;0;0;3
CV-VUT0051282-V;Vivienda 51282-V;VALENCIA/VALÈNCIA;SAGUNT/SAGUNTO;46520;CL VIRGEN DEL CARMEN, 3, Es:1 Pl:01 Pt:A;;30/06/2022;8940920YJ3984B0002FX;;N;106,00;4;N;1;2;2;2;3
CV-VUT0051283-V;Vivienda 51283-V;VALENCIA/VALÈNCIA;SAGUNT/SAGUNTO;46520;CL VIRGEN DEL CARMEN, 3, Es:1 Pl:04 Pt:D;;30/06/2022;8940920YJ3984B0005JW;;N;72,00;3;N;1;2;1;1;2
CV-VUT0052145-V;Vivienda 52145-V;VALENCIA/VALÈNCIA;SAGUNT/SAGUNTO;46520;CL VIRGEN DEL LOSAR, 89, Es:1 Pl:05 Pt:10;;13/03/2023;8942202YJ3984B0050DO;;N;106,00;5;N;1;2;3;3;4
CV-VUT0056206-V;Vivienda 56206-V;VALENCIA/VALÈNCIA;SAGUNT/SAGUNTO;46520;CL VENT DE LLEVANT, 8, Es:1 Pl:01 Pt:12;;09/08/2024;8848904YJ3984N0025SO;;N;101,00;6;N;3;6;0;0;3
CV-VUT0052707-V;Vivienda 52707-V;VALENCIA/VALÈNCIA;SAGUNT/SAGUNTO;46520;CL REY ALFONSO SAB, 10, Es:1 Pl:02 Pt:05;;29/05/2023;7545202YJ3974F0005JA;;N;56,00;4;N;2;4;0;0;2
CV-VUT0053158-V;Vivienda 53158-V;VALENCIA/VALÈNCIA;SAGUNT/SAGUNTO;46520;CL ISLA CERDEÑA, 25, Es:3 Pl:03 Pt:10;;17/07/2023;9343301YJ3994E0083YK;;N;69,00;4;N;2;4;0;0;2
CV-VUT0052378-V;Vivienda 52378-V;VALENCIA/VALÈNCIA;SAGUNT/SAGUNTO;46520;CL VIRGEN DESAMPARADOS, 24, Es:1 Pl:03 Pt:06;https://www.globalvacacional.com/;19/04/2023;9139921YJ3993G0007MD;;N;113,00;8;N;4;8;0;0;4
CV-VUT0052759-V;Vivienda 52759-V;VALENCIA/VALÈNCIA;SAGUNT/SAGUNTO;46520;CL CONCEPCION ARENAL, 115, Es:1 Pl:00 Pt:01;;30/05/2023;8341111YJ3984A0003TF;;N;58,00;5;N;2;4;1;1;3
CV-VUT0057105-V;Vivienda 57105-V;VALENCIA/VALÈNCIA;SAGUNT/SAGUNTO;46520;CL MAR CASPI, 16, Es:T Pl:OD Pt:OS;;16/01/2025;9875803YJ3997N0001GM;;N;149,00;8;N;4;8;0;0;4
CV-VUT0031239-V;Vivienda 31239-V;VALENCIA/VALÈNCIA;SAGUNT/SAGUNTO;46520;CL SARCET, DEL, 2, Bloque:2 Es:1 Pl:00 Pt:01;;27/07/2007;0807128YK4000S0010LW;;N;137,00;4;N;2;4;0;0;2
CV-VUT0031240-V;Vivienda 31240-V;VALENCIA/VALÈNCIA;SAGUNT/SAGUNTO;46520;CL SARCET, DEL, 2, Bloque:2 Es:1 Pl:00 Pt:02;;27/07/2007;0807128YK4000S0011BE;;N;95,00;4;N;2;4;0;0;2
CV-VUT0031241-V;Vivienda 31241-V;VALENCIA/VALÈNCIA;SAGUNT/SAGUNTO;46520;CL SARCET, DEL, 2, Bloque:2 Es:1 Pl:00 Pt:03;;27/07/2007;0807128YK4000S0012ZR;;N;95,00;4;N;2;4;0;0;2
CV-VUT0031242-V;Vivienda 31242-V;VALENCIA/VALÈNCIA;SAGUNT/SAGUNTO;46520;CL SARCET, DEL, 2, Bloque:2 Es:1 Pl:00 Pt:04;;27/07/2007;0807128YK4000S0013XT;;N;94,00;4;N;2;4;0;0;2
CV-VUT0031243-V;Vivienda 31243-V;VALENCIA/VALÈNCIA;SAGUNT/SAGUNTO;46520;CL SARCET, DEL, 2, Bloque:2 Es:1 Pl:01 Pt:05;;27/07/2007;0807128YK4000S0014MY;;N;111,00;4;N;2;4;0;0;2
CV-VUT0031244-V;Vivienda 31244-V;VALENCIA/VALÈNCIA;SAGUNT/SAGUNTO;46520;CL SARCET, DEL, 2, Bloque:2 Es:1 Pl:01 Pt:06;;27/07/2007;0807128YK4000S0015QU;;N;89,00;4;N;2;4;0;0;2
CV-VUT0031245-V;Vivienda 31245-V;VALENCIA/VALÈNCIA;SAGUNT/SAGUNTO;46520;CL SARCET, DEL, 2, Bloque:2 Es:1 Pl:01 Pt:07;;27/07/2007;0807128YK4000S0016WI;;N;98,00;4;N;2;4;0;0;2
CV-VUT0031246-V;Vivienda 31246-V;VALENCIA/VALÈNCIA;SAGUNT/SAGUNTO;46520;CL SARCET, DEL, 2, Bloque:2 Es:1 Pl:02 Pt:08;;27/07/2007;0807128YK4000S0017EO;;N;132,00;4;N;2;4;0;0;2
CV-VUT0031249-V;Vivienda 31249-V;VALENCIA/VALÈNCIA;SAGUNT/SAGUNTO;46520;CL SARCET, DEL, 13, Es:1 Pl:00 Pt:DR;;30/07/2007;0807130YK4000N0001RA;;N;195,00;4;N;2;4;0;0;2
CV-VUT0031250-V;Vivienda 31250-V;VALENCIA/VALÈNCIA;SAGUNT/SAGUNTO;46520;CL SARCET, DEL, 13A, Es:1 Pl:00 Pt:IZ;;30/07/2007;0807130YK4000N0002TS;;N;195,00;6;N;3;6;0;0;3
CV-VUT0056727-V;Vivienda 56727-V;VALENCIA/VALÈNCIA;SAGUNT/SAGUNTO;46520;CL CID CAMPEADOR, 2, Es:1 Pl:03 Pt:09;;20/11/2024;8642501YJ3984D0013GW;;N;127,00;8;N;4;8;0;0;4
CV-VUT0035422-V;Vivienda 35422-V;VALENCIA/VALÈNCIA;SAGUNT/SAGUNTO;46520;CL CASTELLON, 20, Es:1 Pl:03 Pt:07;;17/09/2015;9342923YJ3994S0007WO;;N;69,00;4;N;2;4;0;0;2
CV-VUT0057109-V;Vivienda 57109-V;VALENCIA/VALÈNCIA;SAGUNT/SAGUNTO;46500;CL CAMI REAL, 90, Es:1 Pl:02 Pt:01;;19/01/2025;3958837YJ3935H0004PY;;N;127,00;6;N;3;6;0;0;3
CV-VUT0057115-V;Vivienda 57115-V;VALENCIA/VALÈNCIA;SAGUNT/SAGUNTO;46520;CL PABLO IGLESIAS, 84, Es:T Pl:OD Pt:OS;;20/01/2025;8541323YJ3984A0001US;;N;350,00;12;N;6;12;0;0;6
CV-VUT0035444-V;Vivienda 35444-V;VALENCIA/VALÈNCIA;SAGUNT/SAGUNTO;46520;AV EUROPA, 58;;16/09/2015;9774901YJ3997S0058MR;;N;119,00;4;N;1;2;2;2;3
CV-VUT0035449-V;Vivienda 35449-V;VALENCIA/VALÈNCIA;SAGUNT/SAGUNTO;46520;CL MAR CASPI, 20, Es:2 Pl:00 Pt:02;;16/09/2015;9774901YJ3997S0050GL;;N;129,00;6;N;3;6;0;0;3
CV-VUT0035590-V;Vivienda 35590-V;VALENCIA/VALÈNCIA;SAGUNT/SAGUNTO;46520;PL NUMERO   20, 220, Es:T Pl:OD Pt:OS;;12/11/2015;2191201YJ3919S0001AP;;N;496,00;11;N;5;10;1;1;6
CV-VUT0034340-V;Vivienda 34340-V;VALENCIA/VALÈNCIA;SAGUNT/SAGUNTO;46520;CL ISLA DE AMBOTO, 2, Es:1 Pl:02 Pt:05;;13/08/2014;9444802YJ3994S0048OG;;N;88,00;6;N;3;6;0;0;3
CV-VUT0038459-V;Vivienda 38459-V;VALENCIA/VALÈNCIA;SAGUNT/SAGUNTO;46520;AV MEDITERRANEO, 81, Es:1 Pl:03 Pt:11;;22/11/2016;9240119YJ3993G0013IH;;N;53,00;3;N;1;2;1;1;2
CV-VUT0038279-V;Vivienda 38279-V;VALENCIA/VALÈNCIA;SAGUNT/SAGUNTO;46500;CL MERLA, 2, Es:J Pl:00 Pt:12;;24/10/2016;0402208YK4000S0060IF;;N;77,00;4;N;2;4;0;0;2
CV-VUT0036976-V;Vivienda 36976-V;VALENCIA/VALÈNCIA;SAGUNT/SAGUNTO;46520;PZ L'ATLETA FRANCISCO JUAN, 1, Es:B Pl:00 Pt:07;;10/06/2016;9146801YJ3994N0008YW;;N;99,00;4;N;2;4;0;0;2
